x,y,yaw,ref_v
44.53172346,17.31053742,2.818925383,3.854797508
44.40638035,17.35119146,2.827955953,3.852326688
44.28192252,17.39032999,2.836912051,3.850124928
44.15845298,17.42795707,2.845785701,3.84820086
44.03533543,17.46429458,2.854596049,3.846581334
43.9117972,17.49957787,2.863392947,3.845301213
43.78839022,17.53365329,2.872183312,3.844336208
43.62550381,17.57685171,2.882354639,3.845157023
43.48318328,17.61295407,2.893163433,3.845512556
43.34075801,17.64756311,2.903215022,3.846169641
43.19810525,17.68071521,2.91324874,3.847116621
43.04627814,17.71434964,2.923582336,3.848701728
42.92139997,17.74074909,2.933258401,3.849498062
42.79680508,17.76595836,2.941957806,3.850534019
42.67259863,17.78997198,2.950612636,3.851785457
42.54888334,17.81278844,2.959214784,3.853225146
42.42553473,17.83444839,2.967765425,3.854839704
42.30139947,17.85515472,2.976309766,3.856672109
42.17744817,17.87474333,2.984854256,3.85869599
42.05378255,17.89320969,2.993362986,3.860938389
41.93050235,17.91055278,3.001829557,3.863395038
41.69536586,17.94069408,3.014101533,3.871048064
41.43780488,17.96933379,3.030851733,3.88005177
41.1802439,17.99345178,3.048224975,3.889368749
40.92268292,18.01309579,3.065470673,3.899023772
40.66512195,18.02830917,3.082594126,3.909090818
40.40756097,18.03913234,3.099595565,3.919652925
40.15,18.04560353,3.116473053,3.930733452
39.89333334,18.04775853,3.133196751,3.942293366
39.63666666,18.04566014,-3.133417279,3.954386801
39.38,18.03933898,-3.116969731,3.96703518
39.12333334,18.02882368,-3.100646865,3.980280563
38.86666666,18.01414168,-3.084452339,3.994174839
38.61,17.99531978,-3.068391594,4.008763853
38.35333334,17.97238469,-3.052471866,4.024054124
38.09666666,17.94536275,-3.036698778,4.03987365
37.84,17.91427768,-3.021068951,4.056017696
37.58333334,17.87914898,-3.005572704,4.072395192
37.32666666,17.83999539,-2.990213237,4.088956035
37.07,17.79683325,-2.974987283,4.105667087
36.95058397,17.77539089,-2.963925752,4.113227219
36.83106957,17.75306506,-2.956916633,4.12103418
36.71153785,17.7298697,-2.949922895,4.12907196
36.59206966,17.70582218,-2.942958908,4.137313856
36.47344404,17.68109044,-2.936051279,4.145664735
36.35489783,17.65552655,-2.92920013,4.154143409
36.23606004,17.62904938,-2.922372353,4.162759406
36.1170082,17.60167144,-2.915556,4.1714897
35.99782056,17.57340717,-2.908752768,4.180328225
35.87857565,17.54427308,-2.901965584,4.189294122
35.73247588,17.50740894,-2.8944301,4.200845129
35.58638854,17.46926667,-2.886201794,4.212698367
35.44020772,17.42982009,-2.878022628,4.22492327
35.29382742,17.38903939,-2.869888065,4.237636896
35.09607845,17.33191758,-2.860386906,4.256335304
34.91770615,17.27841999,-2.850208387,4.273877834
34.73131632,17.22053328,-2.840468855,4.292994636
34.50343213,17.14702542,-2.829563166,4.317550754
34.27632443,17.07082365,-2.8178651,4.342863926
34.11032089,17.01330348,-2.808039598,4.361718656
34.0036657,16.97554518,-2.801339123,4.373762765
33.8954769,16.93660291,-2.796083716,4.386372581
33.7888793,16.89760651,-2.790887163,4.399198632
33.68958087,16.86072658,-2.785977504,4.411455146
33.58341069,16.82070823,-2.781134193,4.425281475
33.46822067,16.77661863,-2.776040096,4.441281564
33.35256432,16.73167034,-2.770920529,4.458309531
33.23648695,16.68589845,-2.765990435,4.476532263
33.12002828,16.63934408,-2.761301732,4.496141249
33.00321929,16.59205656,-2.756931321,4.51733484
32.89023554,16.54580611,-2.753047855,4.539308448
32.77562473,16.49843785,-2.749676458,4.563049662
32.57880849,16.41618508,-2.745737008,4.608716568
32.46281698,16.36771738,-2.745788893,4.632896124
32.33294427,16.31381676,-2.748199888,4.656057038
32.18725803,16.25407604,-2.752440393,4.676813484
32.04172032,16.19534299,-2.758021974,4.692221648
31.89634572,16.13773268,-2.764289744,4.703168423
31.75118469,16.0813143,-2.770899698,4.710817611
31.60630703,16.02612717,-2.777639954,4.716008741
31.46179017,15.97219491,-2.78440967,4.71920843
31.31771311,15.91953363,-2.791169844,4.720621548
31.17415401,15.86815516,-2.797905599,4.720199093
31.03819626,15.82049816,-2.804447502,4.717395621
30.93623554,15.78539406,-2.810013406,4.711185239
30.7384739,15.71885746,-2.817041099,4.707041228
30.60965824,15.676614,-2.824706315,4.696440182
30.4119204,15.61344697,-2.832390208,4.683182681
30.3020749,15.57923535,-2.83966268,4.667986122
30.19405662,15.54620486,-2.844835982,4.65190085
30.01947654,15.49410781,-2.851591975,4.627775727
29.83096882,15.43965042,-2.860362442,4.599384807
29.64109578,15.38669553,-2.869607684,4.568893191
29.44577438,15.33422175,-2.879136225,4.53678596
29.24993551,15.28366222,-2.888940398,4.504642116
29.05365136,15.23506746,-2.898899043,4.473484605
28.89572474,15.19749287,-2.908011186,4.448564543
28.75736064,15.16569605,-2.915709069,4.427273817
28.61937057,15.13503545,-2.922950388,4.407675708
28.39638135,15.08771486,-2.932484532,4.390244907
28.17292897,15.04306132,-2.944356028,4.378752005
27.94908029,15.0011,-2.956289208,4.371863366
27.72490284,14.96184778,-2.968255358,4.368396042
27.50046434,14.92531471,-2.98023244,4.367462418
27.27583232,14.89150522,-2.992203425,4.368438468
27.05107385,14.86041908,-3.004155484,4.370890025
26.8262553,14.83205191,-3.016077868,4.374500715
26.59741366,14.80596073,-3.028068764,4.37922231
26.36419484,14.78224122,-3.040236216,4.384894403
26.13054696,14.76136503,-3.05248032,4.391200409
25.89652821,14.74333362,-3.064693465,4.398038408
25.66219688,14.7281461,-3.076871044,4.405331199
25.42761128,14.71579942,-3.089009272,4.413019898
25.19282964,14.70628838,-3.101104639,4.421058482
24.95791009,14.69960573,-3.113153806,4.42941045
24.7229105,14.69574225,-3.12515374,4.438047554
24.4878885,14.69468674,-3.137101594,4.446948083
24.2529014,14.69642616,3.1341906,4.45609557
24.01800607,14.70094555,3.122355041,4.465476329
23.78325892,14.70822815,3.110579412,4.475079812
23.54871585,14.71825538,3.098866498,4.484899241
23.31443217,14.7310069,3.087218615,4.494931682
23.08046254,14.74646061,3.075638374,4.505180717
22.85196645,14.76416734,3.064254715,4.515391346
22.62596813,14.78421475,3.053118204,4.525728035
22.39987763,14.80678564,3.04209112,4.536343356
22.17375387,14.83186982,3.031113156,4.547246642
21.94765602,14.85945454,3.02018917,4.558417361
21.72164344,14.88952461,3.009323479,4.56982812
21.49577552,14.92206245,2.998519974,4.58146637
21.27011167,14.95704808,2.987782884,4.593326892
21.05848818,14.99210161,2.977442099,4.604586618
20.91539261,15.01703193,2.969102464,4.611823428
20.77151878,15.0430977,2.9623657,4.619247965
20.59450252,15.07654597,2.954838589,4.62903531
20.38485156,15.11812537,2.945806445,4.641315462
20.17521028,15.16182523,2.936084871,4.653885677
19.96564351,15.20762581,2.926426909,4.666676592
19.75621635,15.25550616,2.916830284,4.679675921
19.55444869,15.30362747,2.907467729,4.692360084
19.38988608,15.34431999,2.899178626,4.702493238
19.22509177,15.38637236,2.891743754,4.712774445
19.03510465,15.43647346,2.883754666,4.725199188
18.8203729,15.49518403,2.874701926,4.739841833
18.60612365,15.55595565,2.865203341,4.754653139
18.47070372,15.59549053,2.857544019,4.763114396
18.34906723,15.63174588,2.851913771,4.770341994
18.22534305,15.66934921,2.84653542,4.777606508
18.07048223,15.7174525,2.840418971,4.787416553
17.9596323,15.75258874,2.834639527,4.79331441
17.85097062,15.78760448,2.82985409,4.798743903
17.74960231,15.8207839,2.825267877,4.803249621
17.64776346,15.85461943,2.820821218,4.807419746
17.44730581,15.92271182,2.81413685,4.819111094
17.24786666,15.99241732,2.805356545,4.830126678
17.04949915,16.06369373,2.79664365,4.840166543
16.85225593,16.13650415,2.787969139,4.848985965
16.70804853,16.19096684,2.780483966,4.852466619
16.58874487,16.23681446,2.774699241,4.852775025
16.46800034,16.28395,2.769411883,4.851657974
16.29883823,16.35124259,2.762984781,4.851367161
16.19224545,16.39440348,2.756857411,4.843964553
16.08723659,16.4375016,2.752132782,4.833646857
15.89631164,16.51735701,2.745448495,4.815861774
15.68870058,16.60642657,2.736320886,4.779344015
15.57286513,16.65716284,2.728760132,4.756597106
15.45598544,16.70912583,2.72325076,4.732624487
15.33811546,16.7623271,2.717612002,4.707652235
15.21173718,16.82027732,2.71165487,4.680058913
15.10642164,16.86930306,2.705913407,4.656823103
15.00235769,16.91841367,2.700654407,4.633491189
14.89637499,16.96912495,2.695303528,4.609340885
14.77912343,17.02606248,2.689530092,4.582097525
14.62208844,17.10372546,2.682307749,4.544595242
14.46713946,17.18198414,2.67390451,4.506960125
14.31328432,17.26134069,2.665394995,4.468970744
14.1603134,17.34192455,2.656741888,4.430584322
14.00833111,17.42370515,2.647937068,4.391831315
13.85744292,17.50664819,2.638980765,4.352739614
13.70775495,17.59071559,2.629873734,4.313335947
13.54478683,17.68433516,2.620160134,4.269630939
13.35408504,17.79677229,2.608857823,4.217348354
13.16493871,17.91151452,2.59631089,4.164376884
12.97744934,18.0285802,2.583435228,4.110710733
12.79172081,18.14798698,2.570217578,4.056341985
12.60785943,18.26975193,2.556643576,4.0012602
12.50292558,18.34091654,2.545657852,3.969518276
12.39821541,18.41318351,2.537499952,3.937378245
12.29383198,18.4865132,2.529188733,3.904845288
12.16331173,18.58007698,2.519645538,3.863281988
11.98117699,18.7142091,2.506823702,3.804047381
11.80124823,18.85116575,2.490980001,3.743720375
11.62366732,18.99099033,2.47459115,3.682339074
11.47471144,19.11210652,2.458914131,3.629467817
11.37945743,19.19150655,2.446719962,3.595113654
11.26321898,19.29055906,2.435852195,3.55213697
11.1048773,19.42950097,2.421358859,3.492198852
10.94888517,19.57131241,2.403776137,3.430976726
10.79543716,19.71601083,2.385532687,3.368491022
10.68731173,19.82134165,2.369285951,3.323234108
10.60173829,19.90681847,2.356759351,3.286604766
10.50627763,20.0045077,2.344656961,3.244566804
10.35834863,20.16100295,2.328062737,3.189288587
10.2137138,20.32072291,2.306670717,3.138428705
10.07262579,20.48367844,2.284395811,3.095078669
9.935302313,20.64984301,2.261446973,3.038386743
9.801996024,20.81920881,2.237616183,3
9.696438017,20.95971316,2.21511566,3
9.605135654,21.08627945,2.195727509,3
9.526081083,21.19997174,2.178386572,3
9.433649148,21.33814905,2.16036914,3
9.319744764,21.51696666,2.137968684,3
9.210154646,21.69893074,2.112877676,3
9.104993229,21.88386486,2.087839712,3
9.004356632,22.07158472,2.062905073,3
8.908324801,22.26190071,2.038110398,3
8.816962524,22.45461947,2.01348598,3
8.74133528,22.62403548,1.990652162,3
8.690606294,22.74337333,1.972740767,3
8.641838238,22.86292746,1.958108263,3
8.595065244,22.98251258,1.943630441,3
8.550309464,23.10194681,1.929331638,3.005584448
8.507581764,23.22105346,1.915231423,3.013943376
8.443451289,23.4104809,1.897233643,3.029544987
8.383454693,23.6011895,1.875591636,3.045822984
8.324870492,23.80269351,1.853731292,3.063106379
8.265836352,24.02479433,1.830588326,3.08182911
8.212162086,24.24803306,1.806751994,3.100254837
8.177534292,24.40587585,1.786756648,3.113449908
8.152164891,24.53016168,1.772151637,3.124124682
8.128579074,24.65369154,1.75945776,3.135272625
8.106501581,24.77773902,1.746928234,3.147020892
8.086015282,24.90173109,1.734539695,3.159113279
8.067115118,25.02551845,1.722308709,3.171381006
8.049791077,25.14895616,1.710232014,3.183565382
8.023523121,25.36111112,1.693984338,3.207033299
7.997465846,25.61777778,1.671971536,3.236543261
7.977474261,25.87444444,1.648528679,3.266573286
7.963376111,26.13111112,1.625669042,3.297194292
7.95501058,26.38777778,1.603377771,3.328623485
7.952219405,26.64444444,1.581670607,3.361118124
7.954616322,26.88999999,1.561035434,3.393370535
7.961610004,27.13,1.541664233,3.426022128
7.973871924,27.38388888,1.522537423,3.46161221
7.991203158,27.64055556,1.503374384,3.498194306
8.013365809,27.89722222,1.484661985,3.53512971
8.040241915,28.15388888,1.466464434,3.572307944
8.071713157,28.41055556,1.448790103,3.609658847
8.107660563,28.66722222,1.431646609,3.647120066
8.133197389,28.83290962,1.417873108,3.671540883
8.15745564,28.98039759,1.407779726,3.693587597
8.183117422,29.12778056,1.398408207,3.716044575
8.210138974,29.2749532,1.389214258,3.73894262
8.235802951,29.40828339,1.380637668,3.760049564
8.259924996,29.52865401,1.373018001,3.77943503
8.285111754,29.6498446,1.365885615,3.799351478
8.322498144,29.82235857,1.357381374,3.828894722
8.364004572,30.00514347,1.347504905,3.860922051
8.409432473,30.1962924,1.337467823,3.894873983
8.46739685,30.42876557,1.326440888,3.936530663
8.528087924,30.6606302,1.314787732,3.978263627
8.576288437,30.83764856,1.304950355,4.010320998
8.610652662,30.9604456,1.297930723,4.032743927
8.645812481,31.08340538,1.292282721,4.055522265
8.679916894,31.20029205,1.28690392,4.077478347
8.714862477,31.31781965,1.281782275,4.099862861
8.751071221,31.43738808,1.276746475,4.122901185
8.799834652,31.59514833,1.271013477,4.153808757
8.836077523,31.71020668,1.265639533,4.17639081
8.87215296,31.82299626,1.261231943,4.198694172
8.90914182,31.93695273,1.256937452,4.221463832
8.950105283,32.06129178,1.252545102,4.246687788
9.004850114,32.22465391,1.247444618,4.280626313
9.065648442,32.40274083,1.24180617,4.318149504
9.138580497,32.61225928,1.235820772,4.36282496
9.212730402,32.82127635,1.229891482,4.407644732
9.265395053,32.96758511,1.225280104,4.438965972
9.307768118,33.08409526,1.221981836,4.463892617
9.351136027,33.20227976,1.219100989,4.489299497
9.415188719,33.37498272,1.215639446,4.527016658
9.456799255,33.48616148,1.212668481,4.551129492
9.498044763,33.59560266,1.210383926,4.574867043
9.578487538,33.80691362,1.207051466,4.621871346
9.660067824,34.01901493,1.203610747,4.66915274
9.704749903,34.13444906,1.201478498,4.694547029
9.750248178,34.25145381,1.199931545,4.720235829
9.796571422,34.37004608,1.198411516,4.746215373
9.840320934,34.48158787,1.197010166,4.770527138
9.883606603,34.59152033,1.195691334,4.794399255
9.926435389,34.69989348,1.194436991,4.817848895
9.970091714,34.80996943,1.193222804,4.841606265
10.01935388,34.93371639,1.191939444,4.868343093
10.09005912,35.11050115,1.190332197,4.906840058
10.16675447,35.30141036,1.18879319,4.948307916
10.2498647,35.50747807,1.187435302,4.992874785
10.33310322,35.71320457,1.18632413,5.037046946
10.38524877,35.84182261,1.185618119,5.064140634
10.43178275,35.95640446,1.185025311,5.088044435
10.47899954,36.07247745,1.1844542,5.112152153
10.54062163,36.2236839,1.183810237,5.143696946
10.58578948,36.33438568,1.183400688,5.166391679
10.63041458,36.44363877,1.183021429,5.188650933
10.71839472,36.65857967,1.182279289,5.233187783
10.81518369,36.89469416,1.181764232,5.281755578
10.91201897,37.13067709,1.181400637,5.329796333
11.00889077,37.36652942,1.181073688,5.377304844
11.09018215,37.56428223,1.180778542,5.41653254
11.14011369,37.68566556,1.180540334,5.439861858
11.1898382,37.80646157,1.180295646,5.462900433
11.27334573,38.00907955,1.17986607,5.502275546
11.34071365,38.17239257,1.179553966,5.533393641
11.40848378,38.33652027,1.179209572,5.564385777
11.47665868,38.5014531,1.178835027,5.595240272
11.54915933,38.676652,1.178434008,5.627811939
11.59563067,38.78886015,1.178148897,5.647632893
11.64272899,38.90249344,1.177872932,5.667529913
11.70587583,39.0546941,1.177518253,5.694776198
11.75260379,39.16724577,1.177282066,5.71392711
11.7987699,39.27837464,1.177060622,5.732529912
11.88808492,39.49309477,1.176607322,5.770904174
11.98614373,39.72856796,1.176204313,5.812477185
12.08426319,39.96389549,1.175765091,5.852926458
12.18247855,40.19906117,1.175173374,5.8918335
12.27370933,40.41703278,1.174406391,5.925227033
12.35073519,40.60061106,1.17352502,5.948622825
12.42779575,40.78372835,1.172466164,5.966027534
12.50568761,40.96811116,1.171090579,5.970485016
12.5871977,41.16002219,1.169155641,5.952021843
12.6685876,41.35031575,1.166635008,5.925711794
12.72656939,41.48509426,1.164528984,5.906217078
12.7734432,41.59367653,1.163273466,5.890250865
12.82097126,41.70349905,1.162361542,5.873677071
12.89538507,41.87492876,1.161261988,5.846419061
12.94520471,41.98963137,1.161043442,5.828235311
12.9944085,42.10302661,1.161399689,5.810016795
13.07607165,42.29198596,1.162865733,5.778568277
13.16369377,42.49679157,1.166530498,5.743905773
13.2483251,42.69712615,1.171087611,5.709562385
13.3217588,42.8731989,1.175666222,5.679108545
13.39300866,43.04619548,1.180110338,5.648886347
13.43335378,43.14514409,1.183637019,5.631692028
13.47637238,43.25145105,1.186275715,5.613065985
13.51965856,43.35930371,1.189130622,5.594042997
13.56321384,43.46877106,1.192115614,5.574608408
13.61773888,43.60722749,1.195640546,5.549740565
13.66391324,43.72578401,1.199399275,5.52836561
13.7090312,43.84283807,1.202899529,5.507137277
13.78316731,44.03793918,1.207659679,5.471199786
13.86193893,44.24929494,1.214046425,5.431855739
13.90158667,44.35736532,1.219172637,5.411773001
13.94146884,44.46726737,1.222686167,5.391237606
13.98159002,44.57908902,1.226306849,5.370228378
14.03114637,44.71904144,1.230478716,5.343694346
14.07282866,44.83841054,1.234844829,5.320979192
14.11336485,44.95602034,1.238880607,5.298484053
14.18671009,45.17288371,1.244663717,5.256415398
14.25210898,45.37103837,1.252013014,5.217662132
14.31619301,45.56998912,1.259180531,5.178422133
14.37894422,45.76981477,1.266518384,5.138675916
14.43142952,45.94111161,1.273478635,5.104383378
14.46399308,46.04944582,1.278803537,5.082677448
14.5164048,46.22735788,1.284307056,5.046627974
14.57122899,46.41854598,1.291534547,5.007568968
14.62435733,46.6092913,1.29915106,4.968292722
14.68677803,46.84107397,1.307730506,4.920083498
14.75223465,47.09425512,1.317799388,4.8668646
14.81500633,47.34833123,1.328587993,4.812890882
14.85427337,47.51374879,1.337728859,4.777546136
14.89052392,47.67146586,1.344874713,4.743630836
14.91580437,47.78460073,1.350953849,4.719247724
14.93993772,47.89523644,1.356027085,4.695296834
14.96296579,48.00340684,1.361040677,4.671777333
14.98773544,48.12284554,1.366311107,4.645648971
15.01176317,48.24205549,1.371903057,4.619436704
15.03503408,48.3609727,1.377548436,4.5931539
15.0606065,48.49600994,1.383639538,4.563097487
15.08819036,48.64742969,1.390604028,4.52913806
15.11459554,48.79878652,1.398078073,4.494956445
15.13979573,48.95,1.405660909,4.46056508
15.17941443,49.20384616,1.415971727,4.402093043
15.21558533,49.45769233,1.429257685,4.342891512
15.24822641,49.71153845,1.442911982,4.282931438
15.27725045,49.96538461,1.456953578,4.222180734
15.30318869,50.226,1.471596111,4.158939753
15.32195596,50.446,1.485696603,4.104910268
15.3377904,50.666,1.498945477,4.05020376
15.35061781,50.886,1.512555866,3.994787916
15.36193667,51.15,1.52794811,3.927208269
15.36786013,51.37,1.54387798,3.87008288
15.37050191,51.59,1.558788854,3.812090231
15.3692084,51.854,1.575695913,3.741177279
15.36427103,52.074,1.59323516,3.681045621
15.35379804,52.33461539,1.610960332,3.60958902
15.3384851,52.58846155,1.631047039,3.538079843
15.31789238,52.84230767,1.6517419,3.46478024
15.29176028,53.09615384,1.673379622,3.389666369
15.25979683,53.35,1.696053726,3.312673887
15.23739435,53.50408034,1.715179386,3.265452653
15.21259633,53.65842469,1.730101697,3.21749598
15.18533248,53.81286385,1.745530578,3.168878796
15.15881277,53.95087667,1.760636382,3.125113886
15.13356218,54.07311668,1.774496977,3.086281157
15.10644429,54.19604155,1.787924036,3.047243174
15.07740979,54.31948196,1.8018079,3.008763395
15.04641717,54.44325652,1.81614742,3
15.01169089,54.57353585,1.831292066,3
14.96546449,54.73533151,1.84909067,3
14.91593683,54.89643293,1.869057061,3
14.86297406,55.05712582,1.889174103,3
14.80639214,55.21777272,1.909441238,3
14.74632973,55.3778159,1.929820146,3
14.68284373,55.53702097,1.950240826,3
14.61601148,55.6951556,1.97065682,3
14.54592978,55.85199158,1.991025165,3
14.45490651,56.04388183,2.013714757,3
14.34027887,56.26942512,2.041005448,3
14.21899745,56.49164158,2.070394243,3
14.09110874,56.71055438,2.099516676,3
14.01775146,56.82990535,2.121907359,3
13.94236208,56.94830618,2.137786375,3
13.86504541,57.06559351,2.153617006,3
13.79257574,57.17199862,2.168706493,3
13.7197568,57.27570803,2.182959804,3.005520437
13.64535944,57.37855288,2.197051078,3.012293264
13.56949152,57.48038723,2.211098177,3.019248665
13.46510339,57.6158029,2.227522137,3.029738144
13.33005911,57.78354595,2.24861888,3.043814489
13.19091308,57.94838496,2.271874369,3.057954276
13.04780912,58.11019364,2.294926748,3.072048369
12.90089474,58.26885002,2.317786883,3.086097896
12.75032295,58.42423884,2.340451866,3.100142042
12.59625248,58.5762525,2.362914117,3.114187199
12.43884719,58.72479127,2.385167261,3.128178198
12.27827483,58.869763,2.407208711,3.141998876
12.11470605,59.01108255,2.429040367,3.155486477
11.94831321,59.14867138,2.450668146,3.168521189
11.77927045,59.28245818,2.47209455,3.181006017
11.60775285,59.41237834,2.493325164,3.192854868
11.47018957,59.51255332,2.512183529,3.201419132
11.36772844,59.58493112,2.526589113,3.20688684
11.26458098,59.65592358,2.538788181,3.21217044
11.16088219,59.7254548,2.550933003,3.217259687
11.05667262,59.79351849,2.563011575,3.222151074
10.95033379,59.86115062,2.575118018,3.226965993
10.84144286,59.92854718,2.587365557,3.231664707
10.68068452,60.02469959,2.602558333,3.239742351
10.57509707,60.08575382,2.617331548,3.243551282
10.46548278,60.14741762,2.629163287,3.247255947
10.35647748,60.20703836,2.641091982,3.250485699
10.16500199,60.307753,2.657368068,3.258444702
10.04552896,60.36808672,2.673954086,3.261416813
9.925823433,60.42664923,2.686605062,3.263861246
9.806049251,60.48338771,2.69919562,3.265782003
9.686368969,60.53825906,2.711706908,3.26716157
9.566942026,60.5912289,2.724129336,3.267984327
9.447923602,60.64227176,2.736452711,3.268265433
9.329463651,60.6913707,2.748668626,3.26803676
9.211705976,60.73851722,2.760768174,3.267357854
9.083036635,60.7881644,2.773342972,3.266725509
8.895171947,60.85720142,2.789428776,3.267717633
8.70601512,60.92265432,2.808463828,3.26785406
8.50127417,60.98900029,2.828221707,3.26738738
8.28088342,61.05528823,2.849425385,3.26593076
8.059346957,61.11665529,2.871361874,3.262761531
7.918588374,61.15294187,2.88929294,3.256663404
7.794407095,61.1832258,2.902392922,3.249407159
7.670521624,61.21183006,2.914676452,3.2411085
7.545817264,61.23900715,2.927015629,3.231669549
7.420864079,61.26461554,2.939447871,3.221307185
7.295813285,61.28861957,2.951945282,3.21114182
7.170816809,61.31099102,2.964491146,3.201530216
6.93,61.34952674,2.982916991,3.192100632
6.71,61.37949554,3.006204189,3.182989241
6.446,61.40888543,3.030723828,3.173163963
6.226,61.42790826,3.055339786,3.163186469
5.962,61.44417303,3.080061426,3.151878537
5.742,61.45224184,3.104932686,3.139352895
5.522,61.45529751,3.127704147,3.126435414
5.258,61.4522964,-3.13022531,3.11337288
5.038,61.4441868,-3.104747536,3.101476623
4.818,61.43092573,-3.081387899,3.091192587
4.554,61.40813444,-3.055475507,3.082866878
4.29,61.37774531,-3.026986735,3.075902811
4.07,61.34653734,-3.000678425,3.069556538
3.944976253,61.32638785,-2.981801368,3.062914413
3.819373369,61.30436189,-2.967995866,3.057273732
3.693356744,61.28044767,-2.954052357,3.052500809
3.567097261,61.25464334,-2.939993573,3.048622485
3.440769882,61.22695748,-2.925844107,3.045766337
3.314552054,61.19740924,-2.911628877,3.043981757
3.188622048,61.16602853,-2.897374891,3.043206629
2.966473198,61.10597548,-2.877575157,3.046759668
2.745624297,61.04024661,-2.852321513,3.051123705
2.535693028,60.97209294,-2.827679584,3.055886303
2.346116463,60.90570411,-2.804743831,3.060693323
2.157999809,60.83519178,-2.782968392,3.066326604
1.979209698,60.76381172,-2.76174214,3.072471882
1.805257494,60.69019911,-2.741266903,3.079282985
1.632335144,60.61286823,-2.721069623,3.086918733
1.460641041,60.53190295,-2.700949028,3.095345258
1.290369898,60.4474028,-2.680934946,3.10451163
1.121711426,60.35948195,-2.661054419,3.114304107
0.954849359,60.26826819,-2.641331466,3.124597193
0.789960481,60.17390117,-2.621784769,3.135278778
0.627213651,60.07653168,-2.602432854,3.146249921
0.481045308,59.98541072,-2.584146605,3.156466146
0.364796573,59.91040308,-2.568575173,3.164844324
0.249511082,59.83374373,-2.554777862,3.173637915
0.137918559,59.7573387,-2.541223569,3.182603682
0.035471322,59.68524958,-2.528407399,3.191179472
-0.089971125,59.59438408,-2.514704041,3.20258783
-0.213844924,59.50179325,-2.499718513,3.21445844
-0.383736346,59.37004867,-2.48199314,3.232286322
-0.550945305,59.23486686,-2.461714198,3.250645365
-0.71540238,59.09638456,-2.441727779,3.269449551
-0.877042628,58.95474037,-2.422030923,3.288721103
-1.035807432,58.8100766,-2.402633405,3.30855504
-1.183709314,58.67019228,-2.384046737,3.328013285
-1.321404542,58.53536726,-2.366726192,3.347106996
-1.45697933,58.39814209,-2.350144757,3.366862955
-1.590348276,58.25866939,-2.333827184,3.38712525
-1.721433239,58.11710445,-2.317775916,3.407799186
-1.850163762,57.97360466,-2.301994766,3.42880517
-1.976477479,57.8283292,-2.286489861,3.450105215
-2.09019657,57.69361651,-2.271890308,3.469964553
-2.182134315,57.58189954,-2.259376779,3.486699941
-2.272960501,57.46899492,-2.248245164,3.504068804
-2.362606184,57.35502278,-2.237286918,3.522012222
-2.451008635,57.24010437,-2.226512044,3.540408668
-2.538110247,57.12436048,-2.215919421,3.559055504
-2.677138961,56.93424647,-2.202215926,3.590092112
-2.823269834,56.7270517,-2.185058895,3.623610783
-2.914862051,56.59319811,-2.170888181,3.645212619
-2.98689197,56.48568671,-2.161085598,3.662900856
-3.061518552,56.37215866,-2.15231451,3.682143771
-3.135116248,56.25802358,-2.143528353,3.701883126
-3.240436338,56.09084316,-2.132967762,3.731909231
-3.375521164,55.86963558,-2.119024478,3.771973181
-3.507066662,55.64665832,-2.103793557,3.812068283
-3.583058758,55.51435274,-2.092155541,3.835689353
-3.647347735,55.40034667,-2.084255006,3.856080852
-3.762209854,55.19172463,-2.074081033,3.894065922
-3.822901623,55.07891783,-2.064391578,3.914700009
-3.882211696,54.96691402,-2.057792776,3.935527421
-3.940151701,54.85578886,-2.051412351,3.956532581
-3.994784798,54.7494438,-2.045370882,3.976839704
-4.099456315,54.5413554,-2.036852741,4.018360649
-4.157018144,54.42456026,-2.028703079,4.04170547
-4.245674536,54.24131196,-2.021403978,4.079085875
-4.321616257,54.08112816,-2.013502846,4.111918616
-4.396949889,53.91927204,-2.006412277,4.145347772
-4.47166093,53.75584364,-1.999578967,4.179336311
-4.565393752,53.54669549,-1.992122986,4.223136198
-4.613415426,53.43781084,-1.986167964,4.245863061
-4.66154524,53.32748991,-1.982174662,4.269080259
-4.735285324,53.15614172,-1.977191658,4.305849345
-4.783900871,53.04171506,-1.972550125,4.330335348
-4.831516998,52.92851269,-1.968958352,4.35463599
-4.911438919,52.7359778,-1.964254839,4.396743323
-4.996826278,52.52702774,-1.958736948,4.442525303
-5.04076089,52.41830436,-1.954828167,4.466058572
-5.084989193,52.3080052,-1.95215152,4.489893626
-5.129527344,52.19606889,-1.949480975,4.514043138
-5.183320767,52.05971157,-1.946555273,4.543591755
-5.228722862,51.94367372,-1.943753987,4.568604563
-5.27320523,51.82913666,-1.941233851,4.593280703
-5.346842851,51.63766388,-1.937943981,4.635438203
-5.425780268,51.43021378,-1.934391349,4.681309389
-5.501158837,51.23030114,-1.931369657,4.725457031
-5.561532891,51.06909764,-1.929146751,4.760821256
-5.630214392,50.88461563,-1.927192289,4.801268007
-5.671793085,50.77247023,-1.925841948,4.825458362
-5.712280231,50.66291208,-1.924779817,4.848973031
-5.753272765,50.55163186,-1.923743645,4.872780303
-5.794791759,50.43858085,-1.92276312,4.896888987
-5.845304793,50.30059298,-1.921713874,4.926398813
-5.888088919,50.18341623,-1.920881214,4.951218147
-5.930132239,50.06800088,-1.920134292,4.975537509
-5.987203548,49.91088802,-1.919226382,5.008817291
-6.047725543,49.74387541,-1.918457079,5.044047351
